unified_id,month,zipcode,city,host_type,bedrooms,bathrooms,guests,revenue,openness,occupancy,nightly_rate,lead_time,length_stay
AIR13167327,2019-4,92315,Big Bear Lake,2-5 Units,5,3,16,0.0,30,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13186428,2019-10,92314,Big Bear City,2-5 Units,4,4,13,2999.700012,31,0.322580645,299.9700012,25.0,8.5
AIR13186428,2019-3,92314,Big Bear City,2-5 Units,4,4,13,2516.700012,31,0.258064516,314.5875015,46.75,2.0
AIR13186428,2019-5,92314,Big Bear City,2-5 Units,4,4,13,1624.850006,31,0.161290323,324.9700012,37.0,2.5
AIR13186428,2019-6,92314,Big Bear City,2-5 Units,4,4,13,2999.700012,30,0.333333333,299.9700012,19.66666667,3.333333333
AIR13186428,2019-7,92314,Big Bear City,2-5 Units,4,4,13,1804.820007,31,0.193548387,300.8033346,13.5,3.0
AIR13186428,2019-8,92314,Big Bear City,2-5 Units,4,4,13,4799.52002,31,0.516129032,299.9700012,27.0,5.333333333
AIR13186428,2019-9,92314,Big Bear City,2-5 Units,4,4,13,2039.790009,30,0.233333333,291.3985726,6.0,2.333333333
AIR13258746,2019-1,92315,Big Bear Lake,2-5 Units,3,2,6,5317.419922,31,0.709677419,241.7009055,11.22222222,2.444444444
AIR13258746,2019-10,92315,Big Bear Lake,2-5 Units,3,2,6,1718.769981,31,0.548387097,101.1041166,10.57142857,2.428571429
AIR13258746,2019-11,92315,Big Bear Lake,2-5 Units,3,2,6,1900.920013,30,0.533333333,118.8075008,25.14285714,2.285714286
AIR13258746,2019-12,92315,Big Bear Lake,2-5 Units,3,2,6,7241.859985,31,0.806451613,289.6743994,34.14285714,1.857142857
AIR13258746,2019-2,92315,Big Bear Lake,2-5 Units,3,2,6,4565.47995,28,0.785714286,207.5218159,19.0,1.916666667
AIR13258746,2019-3,92315,Big Bear Lake,2-5 Units,3,2,6,3216.569992,31,0.612903226,169.2931575,22.0,2.5
AIR13258746,2019-4,92315,Big Bear Lake,2-5 Units,3,2,6,1561.680054,30,0.533333333,97.60500336,7.714285714,2.0
AIR13258746,2019-5,92315,Big Bear Lake,2-5 Units,3,2,6,1180.770027,31,0.451612903,84.34071623,19.2,2.8
AIR13258746,2019-6,92315,Big Bear Lake,2-5 Units,3,2,6,1140.770035,30,0.4,95.06416957,27.33333333,4.0
AIR13258746,2019-7,92315,Big Bear Lake,2-5 Units,3,2,6,1590.710022,31,0.580645161,88.372779,14.83333333,3.333333333
AIR13258746,2019-8,92315,Big Bear Lake,2-5 Units,3,2,6,1193.130005,31,0.548387097,70.18411793,11.16666667,3.5
AIR13258746,2019-9,92315,Big Bear Lake,2-5 Units,3,2,6,1215.48999,30,0.4,101.2908325,22.5,3.0
AIR13274494,2019-1,92252,Joshua Tree,Professionals,3,1,6,2511.769974,31,0.516129032,156.9856234,10.77777778,1.888888889
AIR13274494,2019-10,92252,Joshua Tree,Professionals,3,1,6,3219.78997,31,0.612903226,169.46263,9.857142857,1.357142857
AIR13274494,2019-11,92252,Joshua Tree,Professionals,3,1,6,4190.0,30,0.633333333,220.5263158,9.846153846,1.461538462
AIR13274494,2019-12,92252,Joshua Tree,Professionals,3,1,6,4420.0,31,0.516129032,276.25,7.111111111,1.777777778
AIR13274494,2019-2,92252,Joshua Tree,Professionals,3,1,6,3322.669975,28,0.642857143,184.5927764,23.88888889,1.888888889
AIR13274494,2019-3,92252,Joshua Tree,Professionals,3,1,6,5016.469933,31,0.967741935,167.2156644,15.82352941,1.941176471
AIR13274494,2019-4,92252,Joshua Tree,Professionals,3,1,6,4719.489944,30,0.866666667,181.518844,16.53846154,1.769230769
AIR13274494,2019-5,92252,Joshua Tree,Professionals,3,1,6,4859.4599,31,0.774193548,202.4774958,15.71428571,1.785714286
AIR13274494,2019-6,92252,Joshua Tree,Professionals,3,1,6,3389.689964,30,0.666666667,169.4844982,26.78571429,1.428571429
AIR13274494,2019-7,92252,Joshua Tree,Professionals,3,1,6,2694.749962,31,0.548387097,158.5147036,11.0,1.545454545
AIR13274494,2019-8,92252,Joshua Tree,Professionals,3,1,6,3108.049988,31,0.64516129,155.4024994,11.07692308,1.538461538
AIR13274494,2019-9,92252,Joshua Tree,Professionals,3,1,6,2566.43998,30,0.533333333,160.4024987,9.888888889,1.666666667
AIR13292924,2019-1,92315,Big Bear Lake,Single Owners,3,2,8,0.0,31,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13292924,2019-2,92315,Big Bear Lake,Single Owners,3,2,8,0.0,28,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13292924,2019-3,92315,Big Bear Lake,Single Owners,3,2,8,0.0,31,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13292924,2019-4,92315,Big Bear Lake,Single Owners,3,2,8,0.0,30,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13292924,2019-5,92315,Big Bear Lake,Single Owners,3,2,8,0.0,4,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13300986,2019-1,92315,Big Bear Lake,Single Owners,3,2,8,3659.589935,31,0.35483871,332.6899941,53.0,2.333333333
AIR13300986,2019-10,92315,Big Bear Lake,Single Owners,3,2,8,647.9199829,31,0.129032258,161.9799957,19.0,4.0
AIR13300986,2019-11,92315,Big Bear Lake,Single Owners,3,2,8,2171.859985,30,0.333333333,217.1859985,34.6,2.0
AIR13300986,2019-12,92315,Big Bear Lake,Single Owners,3,2,8,5541.759949,31,0.483870968,369.4506632,44.0,1.875
AIR13300986,2019-2,92315,Big Bear Lake,Single Owners,3,2,8,3728.569916,28,0.464285714,286.8130704,60.0,2.6
AIR13300986,2019-3,92315,Big Bear Lake,Single Owners,3,2,8,1779.799973,31,0.193548387,296.6333288,5.666666667,2.0
AIR13300986,2019-4,92315,Big Bear Lake,Single Owners,3,2,8,0.0,30,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13300986,2019-5,92315,Big Bear Lake,Single Owners,3,2,8,348.9599915,31,0.064516129,174.4799957,38.0,2.0
AIR13300986,2019-6,92315,Big Bear Lake,Single Owners,3,2,8,647.9199829,30,0.133333333,161.9799957,2.25,1.0
AIR13300986,2019-7,92315,Big Bear Lake,Single Owners,3,2,8,1261.860001,31,0.161290323,252.3720001,6.5,2.5
AIR13300986,2019-8,92315,Big Bear Lake,Single Owners,3,2,8,2056.749954,31,0.387096774,171.3958295,19.33333333,4.333333333
AIR13300986,2019-9,92315,Big Bear Lake,Single Owners,3,2,8,598.9299927,30,0.1,199.6433309,2.0,1.0
AIR13333807,2019-1,92315,Big Bear Lake,Single Owners,3,2,10,6537.330048,30,0.466666667,466.9521463,44.0,1.666666667
AIR13333807,2019-2,92315,Big Bear Lake,Single Owners,3,2,10,7083.249939,28,0.571428571,442.7031212,17.30769231,1.153846154
AIR13333807,2019-3,92315,Big Bear Lake,Single Owners,3,2,10,4390.52005,31,0.290322581,487.8355611,16.125,1.125
AIR13333807,2019-4,92315,Big Bear Lake,Single Owners,3,2,10,832.8899841,30,0.1,277.6299947,1.0,3.0
AIR13333807,2019-5,92315,Big Bear Lake,Single Owners,3,2,10,1423.819992,31,0.193548387,237.303332,8.25,1.5
AIR13372512,2019-10,92314,Big Bear City,Single Owners,3,2,9,0.0,31,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13372512,2019-11,92314,Big Bear City,Single Owners,3,2,9,0.0,26,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13372512,2019-3,92314,Big Bear City,Single Owners,3,2,9,498.9500122,31,0.032258065,498.9500122,1.0,1.0
AIR13372512,2019-4,92314,Big Bear City,Single Owners,3,2,9,0.0,30,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13372512,2019-5,92314,Big Bear City,Single Owners,3,2,9,0.0,31,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13372512,2019-6,92314,Big Bear City,Single Owners,3,2,9,0.0,30,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13372512,2019-7,92314,Big Bear City,Single Owners,3,2,9,0.0,31,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13372512,2019-8,92314,Big Bear City,Single Owners,3,2,9,0.0,31,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13372512,2019-9,92314,Big Bear City,Single Owners,3,2,9,0.0,30,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13435396,2019-10,92315,Big Bear Lake,Single Owners,3,2,7,0.0,31,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13435396,2019-11,92315,Big Bear Lake,Single Owners,3,2,7,0.0,2,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13435396,2019-3,92315,Big Bear Lake,Single Owners,3,2,7,0.0,31,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13435396,2019-4,92315,Big Bear Lake,Single Owners,3,2,7,0.0,30,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13435396,2019-5,92315,Big Bear Lake,Single Owners,3,2,7,0.0,31,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13435396,2019-6,92315,Big Bear Lake,Single Owners,3,2,7,0.0,30,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13435396,2019-7,92315,Big Bear Lake,Single Owners,3,2,7,0.0,31,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13435396,2019-8,92315,Big Bear Lake,Single Owners,3,2,7,0.0,31,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13435396,2019-9,92315,Big Bear Lake,Single Owners,3,2,7,0.0,30,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13534029,2019-1,92315,Big Bear Lake,Single Owners,3,2,8,0.0,31,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13534029,2019-2,92315,Big Bear Lake,Single Owners,3,2,8,0.0,28,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13534029,2019-3,92315,Big Bear Lake,Single Owners,3,2,8,0.0,2,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13574434,2019-1,92314,Big Bear City,Professionals,3,2,8,5085.359924,31,0.580645161,282.5199958,17.0,1.5
AIR13574434,2019-10,92314,Big Bear City,Professionals,3,2,8,2811.959991,31,0.451612903,200.8542851,13.76923077,1.076923077
AIR13574434,2019-11,92314,Big Bear City,Professionals,3,2,8,5837.280029,30,0.933333333,208.4742868,11.0,1.217391304
AIR13574434,2019-12,92314,Big Bear City,Professionals,3,2,8,10101.60007,31,0.806451613,404.0640027,42.5,2.142857143
AIR13574434,2019-2,92314,Big Bear City,Professionals,3,2,8,4436.429962,28,0.607142857,260.9664684,21.44444444,2.0
AIR13574434,2019-3,92314,Big Bear City,Professionals,3,2,8,2692.680008,31,0.35483871,244.7890916,6.2,2.0
AIR13574434,2019-4,92314,Big Bear City,Professionals,3,2,8,1913.779953,30,0.366666667,173.9799957,4.222222222,1.222222222
AIR13574434,2019-5,92314,Big Bear City,Professionals,3,2,8,1588.85997,31,0.225806452,226.9799957,1.6,1.4
AIR13574434,2019-6,92314,Big Bear City,Professionals,3,2,8,0.0,30,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13574434,2019-7,92314,Big Bear City,Professionals,3,2,8,0.0,31,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13574434,2019-8,92314,Big Bear City,Professionals,3,2,8,0.0,31,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13574434,2019-9,92314,Big Bear City,Professionals,3,2,8,0.0,30,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13639669,2019-1,92315,Big Bear Lake,Professionals,3,2,8,6164.360046,31,0.483870968,410.9573364,9.375,1.875
AIR13639669,2019-10,92315,Big Bear Lake,Professionals,3,2,8,742.9000168,31,0.322580645,74.29000168,10.6,2.0
AIR13639669,2019-11,92315,Big Bear Lake,Professionals,3,2,8,2533.94001,30,0.366666667,230.3581827,17.66666667,3.666666667
AIR13639669,2019-12,92315,Big Bear Lake,Professionals,3,2,8,9930.0,31,0.709677419,451.3636364,10.33333333,2.444444444
AIR13639669,2019-2,92315,Big Bear Lake,Professionals,3,2,8,4739.510071,28,0.392857143,430.8645519,16.5,2.166666667
AIR13639669,2019-3,92315,Big Bear Lake,Professionals,3,2,8,3874.480034,31,0.741935484,168.4556536,18.09090909,2.090909091
AIR13639669,2019-4,92315,Big Bear Lake,Professionals,3,2,8,937.3799973,30,0.2,156.2299995,13.5,2.0
AIR13639669,2019-5,92315,Big Bear Lake,Professionals,3,2,8,272.9599915,31,0.064516129,136.4799957,2.0,2.0
AIR13639669,2019-6,92315,Big Bear Lake,Professionals,3,2,8,98.98000336,30,0.033333333,98.98000336,1.0,1.0
AIR13639669,2019-7,92315,Big Bear Lake,Professionals,3,2,8,836.6500206,31,0.290322581,92.9611134,2.4,1.8
AIR13639669,2019-8,92315,Big Bear Lake,Professionals,3,2,8,1052.100014,31,0.387096774,87.67500114,6.5,2.166666667
AIR13639669,2019-9,92315,Big Bear Lake,Professionals,3,2,8,615.5099945,30,0.266666667,76.93874931,6.5,1.75
AIR13640426,2019-1,92315,Big Bear Lake,Professionals,3,2,6,3168.270027,31,0.548387097,186.3688251,39.9,2.3
AIR13640426,2019-10,92315,Big Bear Lake,Professionals,3,2,6,3423.380043,31,1.0,110.4316143,30.968203896761153,4.749502715945883
AIR13640426,2019-11,92315,Big Bear Lake,Professionals,3,2,6,3779.360031,30,1.0,125.9786677,30.968203896761153,4.749502715945883
AIR13640426,2019-12,92315,Big Bear Lake,Professionals,3,2,6,6404.129982,31,1.0,206.5848381,30.968203896761153,4.749502715945883
AIR13640426,2019-2,92315,Big Bear Lake,Professionals,3,2,6,3413.480057,28,0.785714286,155.1581844,32.88888889,5.888888889
AIR13640426,2019-3,92315,Big Bear Lake,Professionals,3,2,6,3676.360039,31,1.0,118.5922593,30.968203896761153,4.749502715945883
AIR13640426,2019-5,92315,Big Bear Lake,Professionals,3,2,6,3787.380066,31,1.0,122.1735505,30.968203896761153,4.749502715945883
AIR13640426,2019-6,92315,Big Bear Lake,Professionals,3,2,6,3594.40007,30,1.0,119.8133357,30.968203896761153,4.749502715945883
AIR13640426,2019-7,92315,Big Bear Lake,Professionals,3,2,6,3918.34005,31,1.0,126.3980661,30.968203896761153,4.749502715945883
AIR13640426,2019-8,92315,Big Bear Lake,Professionals,3,2,6,3738.38002,31,1.0,120.5929039,30.968203896761153,4.749502715945883
AIR13640426,2019-9,92315,Big Bear Lake,Professionals,3,2,6,3414.400024,30,1.0,113.8133341,30.968203896761153,4.749502715945883
AIR13686367,2019-1,92314,Big Bear City,Professionals,4,2,8,5802.300079,31,0.548387097,341.3117694,5.666666667,1.583333333
AIR13686367,2019-10,92314,Big Bear City,Professionals,4,2,8,3754.779953,31,0.741935484,163.2513023,6.166666667,1.277777778
AIR13686367,2019-11,92314,Big Bear City,Professionals,4,2,8,6374.899979,30,1.0,212.496666,6.2,1.5
AIR13686367,2019-12,92314,Big Bear City,Professionals,4,2,8,10129.80005,31,0.774193548,422.075002,12.53846154,1.846153846
AIR13686367,2019-2,92314,Big Bear City,Professionals,4,2,8,4871.430084,28,0.5,347.9592917,15.5,2.0
AIR13686367,2019-3,92314,Big Bear City,Professionals,4,2,8,4324.549988,31,0.483870968,288.3033325,2.875,1.625
AIR13686367,2019-4,92314,Big Bear City,Professionals,4,2,8,1993.809959,30,0.4,166.15083,3.333333333,1.333333333
AIR13686367,2019-5,92314,Big Bear City,Professionals,4,2,8,2893.650009,31,0.451612903,206.6892864,4.3,1.4
AIR13686367,2019-6,92314,Big Bear City,Professionals,4,2,8,1979.779976,30,0.366666667,179.9799978,1.2,1.2
AIR13686367,2019-7,92314,Big Bear City,Professionals,4,2,8,4191.519974,31,0.741935484,182.2399989,9.0,2.0
AIR13686367,2019-8,92314,Big Bear City,Professionals,4,2,8,4313.519951,31,0.741935484,187.5443457,9.444444444,2.666666667
AIR13686367,2019-9,92314,Big Bear City,Professionals,4,2,8,2956.639938,30,0.566666667,173.9199964,13.44444444,1.777777778
AIR13687864,2019-1,92314,Big Bear City,Professionals,3,2,8,5546.369995,31,0.612903226,291.9142103,51.33333333,2.666666667
AIR13687864,2019-10,92314,Big Bear City,Professionals,3,2,8,3723.699936,31,0.806451613,148.9479974,9.631578947,1.315789474
AIR13687864,2019-11,92314,Big Bear City,Professionals,3,2,8,5069.879974,30,1.0,168.9959991,6.608695652,1.304347826
AIR13687864,2019-12,92314,Big Bear City,Professionals,3,2,8,8035.750061,31,0.741935484,349.3804374,33.75,1.916666667
AIR13687864,2019-2,92314,Big Bear City,Professionals,3,2,8,4462.459991,28,0.607142857,262.4976466,27.55555556,1.888888889
AIR13687864,2019-3,92314,Big Bear City,Professionals,3,2,8,4530.47995,31,0.709677419,205.9309068,12.63636364,2.181818182
AIR13687864,2019-4,92314,Big Bear City,Professionals,3,2,8,3039.619919,30,0.633333333,159.9799957,7.0,1.545454545
AIR13687864,2019-5,92314,Big Bear City,Professionals,3,2,8,2968.699936,31,0.483870968,197.9133291,6.5,1.416666667
AIR13687864,2019-6,92314,Big Bear City,Professionals,3,2,8,3022.639923,30,0.6,167.9244402,10.0,3.4
AIR13687864,2019-7,92314,Big Bear City,Professionals,3,2,8,3328.57991,31,0.677419355,158.5038053,9.5,2.0
AIR13687864,2019-8,92314,Big Bear City,Professionals,3,2,8,2560.71994,31,0.451612903,182.9085672,21.83333333,2.833333333
AIR13687864,2019-9,92314,Big Bear City,Professionals,3,2,8,2680.659927,30,0.566666667,157.6858781,5.3,1.4
AIR13696080,2019-1,92315,Big Bear Lake,Professionals,3,2,8,6682.30014,31,0.516129032,417.6437588,8.0,2.5
AIR13696080,2019-10,92315,Big Bear Lake,Professionals,3,2,8,6725.670013,31,0.709677419,305.7122733,3.105263158,1.157894737
AIR13696080,2019-11,92315,Big Bear Lake,Professionals,3,2,8,10580.0,30,1.0,352.6666667,1.103448276,1.034482759
AIR13696080,2019-12,92315,Big Bear Lake,Professionals,3,2,8,10499.0,31,0.64516129,524.95,3.142857143,1.5
AIR13696080,2019-2,92315,Big Bear Lake,Professionals,3,2,8,7634.180145,28,0.714285714,381.7090073,8.0,2.0
AIR13696080,2019-3,92315,Big Bear Lake,Professionals,3,2,8,4633.519943,31,0.387096774,386.1266619,2.444444444,1.111111111
AIR13696080,2019-4,92315,Big Bear Lake,Professionals,3,2,8,3044.649963,30,0.5,202.9766642,28.25,1.875
AIR13696080,2019-5,92315,Big Bear Lake,Professionals,3,2,8,2850.699936,31,0.258064516,356.337492,1.0,1.0
AIR13696080,2019-6,92315,Big Bear Lake,Professionals,3,2,8,4354.560013,30,0.433333333,334.9661548,16.2,1.4
AIR13696080,2019-7,92315,Big Bear Lake,Professionals,3,2,8,9177.060089,31,0.709677419,417.139095,51.28571429,3.142857143
AIR13696080,2019-8,92315,Big Bear Lake,Professionals,3,2,8,8817.150116,31,0.64516129,440.8575058,12.36363636,1.909090909
AIR13696080,2019-9,92315,Big Bear Lake,Professionals,3,2,8,5296.820007,30,0.533333333,331.0512505,15.14285714,2.0
AIR13696554,2019-1,92315,Big Bear Lake,Professionals,4,3,14,0.0,31,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13696554,2019-2,92315,Big Bear Lake,Professionals,4,3,14,0.0,28,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13696554,2019-3,92315,Big Bear Lake,Professionals,4,3,14,0.0,31,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13696554,2019-4,92315,Big Bear Lake,Professionals,4,3,14,0.0,6,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13697847,2019-1,92315,Big Bear Lake,Professionals,3,3,9,7562.090057,31,0.580645161,420.1161143,42.4,2.1
AIR13697847,2019-2,92315,Big Bear Lake,Professionals,3,3,9,5318.380005,28,0.5,379.8842861,28.0,2.0
AIR13697847,2019-3,92315,Big Bear Lake,Professionals,3,3,9,3578.620026,31,0.35483871,325.3290932,13.125,1.375
AIR13697847,2019-4,92315,Big Bear Lake,Professionals,3,3,9,3916.04998,30,0.6,217.5583322,6.125,2.25
AIR13697847,2019-5,92315,Big Bear Lake,Professionals,3,3,9,3080.679993,31,0.322580645,308.0679993,34.28571429,1.571428571
AIR13697847,2019-6,92315,Big Bear Lake,Professionals,3,3,9,3444.129974,30,0.5,229.608665,8.7,1.4
AIR13714752,2019-1,92315,Big Bear Lake,Single Owners,3,2,8,5487.480011,31,0.387096774,457.2900009,32.4,2.4
AIR13714752,2019-10,92315,Big Bear Lake,Single Owners,3,2,8,5018.379868,31,1.0,161.8832215,30.968203896761153,4.749502715945883
AIR13714752,2019-11,92315,Big Bear Lake,Single Owners,3,2,8,7869.299927,30,1.0,262.3099976,30.968203896761153,4.749502715945883
AIR13714752,2019-2,92315,Big Bear Lake,Single Owners,3,2,8,4588.559998,28,0.392857143,417.141818,25.0,1.833333333
AIR13714752,2019-3,92315,Big Bear Lake,Single Owners,3,2,8,3290.669937,31,0.290322581,365.629993,24.75,2.5
AIR13714752,2019-7,92315,Big Bear Lake,Single Owners,3,2,8,3285.71994,31,0.451612903,234.6942814,9.2,2.8
AIR13714752,2019-8,92315,Big Bear Lake,Single Owners,3,2,8,2943.679932,31,0.516129032,183.9799957,17.57142857,2.428571429
AIR13714935,2019-1,92315,Big Bear Lake,Professionals,3,2,8,0.0,31,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13714935,2019-2,92315,Big Bear Lake,Professionals,3,2,8,0.0,28,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13714935,2019-3,92315,Big Bear Lake,Professionals,3,2,8,0.0,31,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13714935,2019-4,92315,Big Bear Lake,Professionals,3,2,8,0.0,30,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13714935,2019-5,92315,Big Bear Lake,Professionals,3,2,8,0.0,31,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13714935,2019-6,92315,Big Bear Lake,Professionals,3,2,8,0.0,30,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13714935,2019-7,92315,Big Bear Lake,Professionals,3,2,8,0.0,1,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13716929,2019-1,92315,Big Bear Lake,Single Owners,3,2,10,3994.549965,25,0.8,199.7274982,26.27272727,1.818181818
AIR13716929,2019-10,92315,Big Bear Lake,Single Owners,3,2,10,3244.789955,31,0.741935484,141.0778241,9.647058824,1.352941176
AIR13716929,2019-11,92315,Big Bear Lake,Single Owners,3,2,10,5569.789986,30,1.0,185.6596662,10.52173913,1.347826087
AIR13716929,2019-12,92315,Big Bear Lake,Single Owners,3,2,10,4469.919998,20,1.0,223.4959999,23.41666667,1.583333333
AIR13716929,2019-2,92315,Big Bear Lake,Single Owners,3,2,10,4289.460014,28,0.785714286,194.9754552,34.69230769,1.846153846
AIR13716929,2019-3,92315,Big Bear Lake,Single Owners,3,2,10,3639.610016,31,0.612903226,191.5584219,18.2,1.7
AIR13716929,2019-4,92315,Big Bear Lake,Single Owners,3,2,10,2644.719978,30,0.6,146.9288877,13.15384615,1.384615385
AIR13716929,2019-5,92315,Big Bear Lake,Single Owners,3,2,10,2399.759949,31,0.483870968,159.9839966,14.66666667,1.333333333
AIR13716929,2019-6,92315,Big Bear Lake,Single Owners,3,2,10,3004.699936,30,0.566666667,176.7470551,11.88888889,1.777777778
AIR13716929,2019-7,92315,Big Bear Lake,Single Owners,3,2,10,3339.659943,26,0.615384615,208.7287464,19.125,2.0
AIR13716929,2019-8,92315,Big Bear Lake,Single Owners,3,2,10,3214.679932,31,0.516129032,200.9174957,19.72727273,1.545454545
AIR13716929,2019-9,92315,Big Bear Lake,Single Owners,3,2,10,2829.71994,30,0.633333333,148.9326284,11.30769231,1.384615385
AIR13724939,2019-10,92315,Big Bear Lake,Single Owners,5,4,13,1049.800018,31,0.193548387,174.9666697,16.0,2.0
AIR13724939,2019-11,92315,Big Bear Lake,Single Owners,5,4,13,3399.740005,30,0.433333333,261.518462,25.0,2.6
AIR13724939,2019-3,92315,Big Bear Lake,Single Owners,5,4,13,4349.370148,31,0.419354839,334.5669344,34.66666667,2.166666667
AIR13724939,2019-4,92315,Big Bear Lake,Single Owners,5,4,13,1049.800018,30,0.2,174.9666697,48.0,2.0
AIR13724939,2019-5,92315,Big Bear Lake,Single Owners,5,4,13,1049.800018,31,0.193548387,174.9666697,51.5,3.0
AIR13724939,2019-6,92315,Big Bear Lake,Single Owners,5,4,13,1274.780029,30,0.2,212.4633382,3.0,2.0
AIR13724939,2019-7,92315,Big Bear Lake,Single Owners,5,4,13,1824.660034,31,0.322580645,182.4660034,61.25,2.5
AIR13724939,2019-8,92315,Big Bear Lake,Single Owners,5,4,13,3261.930069,31,0.516129032,203.8706293,50.85714286,2.428571429
AIR13724939,2019-9,92315,Big Bear Lake,Single Owners,5,4,13,799.8800049,30,0.1,266.6266683,3.0,1.0
AIR13746160,2019-2,92315,Big Bear Lake,2-5 Units,4,2,14,9898.869812,28,0.714285714,494.9434906,29.11111111,2.222222222
AIR13746160,2019-3,92315,Big Bear Lake,2-5 Units,4,2,14,10046.83997,31,0.709677419,456.6745439,22.77777778,2.444444444
AIR13746160,2019-4,92315,Big Bear Lake,2-5 Units,4,2,14,7070.249939,30,0.633333333,372.1184178,33.28571429,2.714285714
AIR13746160,2019-6,92315,Big Bear Lake,2-5 Units,4,2,14,7996.900116,30,0.6,444.2722287,48.85714286,2.571428571
AIR13746160,2019-9,92315,Big Bear Lake,2-5 Units,4,2,14,6306.360016,30,0.433333333,485.1046166,57.5,2.166666667
AIR13769659,2019-1,92314,Big Bear City,Single Owners,3,2,8,0.0,31,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13769659,2019-2,92314,Big Bear City,Single Owners,3,2,8,0.0,28,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13769659,2019-3,92314,Big Bear City,Single Owners,3,2,8,0.0,31,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13769659,2019-4,92314,Big Bear City,Single Owners,3,2,8,0.0,30,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13769659,2019-5,92314,Big Bear City,Single Owners,3,2,8,0.0,4,0.0,327.04738032354703,30.968203896761153,4.749502715945883
AIR13801200,2019-1,92315,Big Bear Lake,Professionals,3,2,7,6835.220001,31,0.677419355,325.4866667,9.083333333,1.75
AIR13801200,2019-10,92315,Big Bear Lake,Professionals,3,2,7,3878.799957,31,0.774193548,161.6166649,5.117647059,1.411764706
AIR13801200,2019-11,92315,Big Bear Lake,Professionals,3,2,7,5837.899979,30,0.966666667,201.3068958,10.42857143,1.380952381
AIR13801200,2019-12,92315,Big Bear Lake,Professionals,3,2,7,8550.0,31,0.709677419,388.6363636,5.75,1.5
AIR13801200,2019-2,92315,Big Bear Lake,Professionals,3,2,7,4429.529922,28,0.464285714,340.733071,10.875,2.0
AIR13801200,2019-3,92315,Big Bear Lake,Professionals,3,2,7,4373.529968,31,0.516129032,273.345623,8.5,1.625
AIR13801200,2019-4,92315,Big Bear Lake,Professionals,3,2,7,2332.699936,30,0.566666667,137.2176433,23.0,1.7
AIR13801200,2019-5,92315,Big Bear Lake,Professionals,3,2,7,2835.689957,31,0.451612903,202.5492826,7.6,1.5
AIR13801200,2019-6,92315,Big Bear Lake,Professionals,3,2,7,2907.699936,30,0.533333333,181.731246,11.22222222,2.0
AIR13801200,2019-7,92315,Big Bear Lake,Professionals,3,2,7,3133.679932,30,0.533333333,195.8549957,41.4,1.3
AIR13801200,2019-8,92315,Big Bear Lake,Professionals,3,2,7,3113.71994,31,0.451612903,222.4085672,10.22222222,1.666666667
